event_id,timestamp,window_id,host,user,process,pid,ppid,src_entity,src_type,relation,dst_entity,dst_type,command,args,return_code,label,stage,attack_step,source,hypothesis_id,R_cross,R_self,reliability,supporting_side_views,supporting_observations
E0053,2026-01-20 13:41:50,W028,ws-finance-01,root,syswatch,3280,902,syswatch:3280@ws-finance-01,process,write,/tmp/.session-x1,file,write,update session marker after upload,0,malicious,Exfiltration,A19,observed,,1.0,1.0,1.0,,
B004761,2026-01-20 13:41:56,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002678,2026-01-20 13:42:02,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:48968,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002679,2026-01-20 13:42:03,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002680,2026-01-20 13:42:04,W028,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,serve internal portal request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002667,2026-01-20 13:42:05,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002669,2026-01-20 13:42:07,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002674,2026-01-20 13:42:10,W028,ws-dev-02,u_dev,curl,2221,1,curl:2221@ws-dev-02,process,connect,192.0.2.30:443,socket,connect,normal package/source repository access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002668,2026-01-20 13:42:13,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002675,2026-01-20 13:42:13,W028,ws-dev-02,u_dev,curl,2221,1,curl:2221@ws-dev-02,process,write,/home/u_dev/src/portal/app/config.yaml,file,write,normal development file/cache update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002670,2026-01-20 13:42:18,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003761,2026-01-20 13:42:18,W028,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002671,2026-01-20 13:42:21,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002672,2026-01-20 13:42:40,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002673,2026-01-20 13:42:41,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002676,2026-01-20 13:42:42,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/vendor_invoice.pdf,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002677,2026-01-20 13:42:43,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,write,/srv/share/finance/vendor_invoice.pdf.lock,file,write,benign lock/update file created by share service,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004511,2026-01-20 13:42:43,W028,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004561,2026-01-20 13:42:50,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004706,2026-01-20 13:43:06,W028,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004370,2026-01-20 13:43:08,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004890,2026-01-20 13:43:10,W028,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002681,2026-01-20 13:43:28,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002682,2026-01-20 13:43:34,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,execute,/var/lib/docker/tmp/build-context.tar,file,read,normal local development/test activity,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004296,2026-01-20 13:43:35,W028,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004324,2026-01-20 13:43:36,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002683,2026-01-20 13:43:37,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.11:60483,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002684,2026-01-20 13:43:38,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005428,2026-01-20 13:43:48,W028,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004716,2026-01-20 13:43:59,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002688,2026-01-20 13:44:02,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002692,2026-01-20 13:44:02,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/budget_q1.xlsx,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002695,2026-01-20 13:44:05,W028,portal-web-01,svc_web,logrotate,1335,1,logrotate:1335@portal-web-01,process,rename,/var/log/nginx/access.log,file,rename,benign log rotation,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004765,2026-01-20 13:44:05,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002696,2026-01-20 13:44:06,W028,portal-web-01,svc_web,logrotate,1335,1,logrotate:1335@portal-web-01,process,write,/var/log/nginx/access.log,file,write,create new access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002685,2026-01-20 13:44:09,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002686,2026-01-20 13:44:09,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004490,2026-01-20 13:44:10,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002690,2026-01-20 13:44:15,W028,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/payroll_notes.docx,file,read,normal document access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002687,2026-01-20 13:44:17,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002691,2026-01-20 13:44:20,W028,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,write,/home/u_fin/docs/payroll_notes_autosave.docx,file,write,autosave office document,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004562,2026-01-20 13:44:26,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002693,2026-01-20 13:44:32,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:55018,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002694,2026-01-20 13:44:33,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002689,2026-01-20 13:44:41,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003681,2026-01-20 13:44:52,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002701,2026-01-20 13:45:04,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002702,2026-01-20 13:45:05,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002698,2026-01-20 13:45:09,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.11:6514,socket,connect,collect syslog stream from ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004570,2026-01-20 13:45:14,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004818,2026-01-20 13:45:21,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002703,2026-01-20 13:45:30,W028,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,connect,192.0.2.40:993,socket,connect,imap mail synchronization,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002704,2026-01-20 13:45:32,W028,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,write,/home/u_fin/.thunderbird/cache/index.sqlite,file,write,update mail cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002697,2026-01-20 13:45:38,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002706,2026-01-20 13:45:44,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:44640,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002707,2026-01-20 13:45:45,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002708,2026-01-20 13:45:46,W028,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/app.py,file,read,serve internal portal request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002699,2026-01-20 13:45:50,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.12:6514,socket,connect,collect syslog stream from ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002700,2026-01-20 13:45:53,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.31:6514,socket,connect,collect syslog stream from portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002705,2026-01-20 13:45:56,W028,ws-dev-02,u_dev,python3,2250,1,python3:2250@ws-dev-02,process,read,/home/u_dev/src/portal/requirements.txt,file,read,normal local development/test activity,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003591,2026-01-20 13:46:01,W028,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005238,2026-01-20 13:46:01,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002712,2026-01-20 13:46:04,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002710,2026-01-20 13:46:09,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002709,2026-01-20 13:46:12,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003724,2026-01-20 13:46:15,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002713,2026-01-20 13:46:17,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002711,2026-01-20 13:46:18,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002714,2026-01-20 13:46:23,W028,ws-dev-02,u_dev,ssh,2201,1,ssh:2201@ws-dev-02,process,connect,10.20.1.31:22,socket,connect,normal developer ssh to portal,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002715,2026-01-20 13:46:24,W028,portal-web-01,svc_web,sshd,1324,1,sshd:1324@portal-web-01,process,accept,10.20.1.12:48075,socket,accept,normal developer ssh accepted,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004274,2026-01-20 13:46:38,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002716,2026-01-20 13:46:40,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/projects/roadmap.md,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005309,2026-01-20 13:46:46,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002717,2026-01-20 13:46:47,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:49160,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002718,2026-01-20 13:46:48,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004405,2026-01-20 13:47:10,W028,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002719,2026-01-20 13:47:20,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005158,2026-01-20 13:47:37,W028,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003997,2026-01-20 13:47:38,W028,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002720,2026-01-20 13:47:39,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:43737,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002721,2026-01-20 13:47:40,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003694,2026-01-20 13:47:41,W028,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005252,2026-01-20 13:47:44,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005165,2026-01-20 13:47:45,W028,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004398,2026-01-20 13:47:51,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002726,2026-01-20 13:48:03,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
