flow_id,start_time,end_time,window_id,src_host,src_ip,src_port,dst_ip,dst_port,protocol,service,bytes_out,bytes_in,packets_out,packets_in,duration_ms,flow_pattern,label,stage,attack_step,related_audit_events
BF001163,2026-01-20 14:17:01,2026-01-20 14:17:34,W031,ws-dev-02,10.20.1.12,45807,192.0.2.30,443,TCP,HTTPS,10355,156970,10,144,33000,dev_repo_access,benign,benign,benign,B002993
BF001164,2026-01-20 14:18:07,2026-01-20 14:18:11,W031,mon-srv-01,10.20.1.41,48768,10.20.1.11,9100,TCP,METRIC,1743,3725,3,4,4000,metrics_scrape,benign,benign,benign,B002998
BF001167,2026-01-20 14:18:08,2026-01-20 14:18:12,W031,mon-srv-01,10.20.1.41,60291,10.20.1.31,9100,TCP,METRIC,1016,5181,1,5,4000,metrics_scrape,benign,benign,benign,B003001
BF001168,2026-01-20 14:18:10,2026-01-20 14:18:28,W031,ws-finance-01,10.20.1.11,43049,10.20.1.31,443,TCP,HTTPS,2126,58938,3,58,18000,portal_browsing,benign,benign,benign,B003003
BF001166,2026-01-20 14:18:12,2026-01-20 14:18:17,W031,mon-srv-01,10.20.1.41,59716,10.20.1.21,9100,TCP,METRIC,1637,5423,3,5,5000,metrics_scrape,benign,benign,benign,B003000
BF001165,2026-01-20 14:18:13,2026-01-20 14:18:17,W031,mon-srv-01,10.20.1.41,43007,10.20.1.12,9100,TCP,METRIC,924,8556,2,13,4000,metrics_scrape,benign,benign,benign,B002999
BF001169,2026-01-20 14:18:32,2026-01-20 14:19:13,W031,file-srv-01,10.20.1.21,43655,10.20.1.41,873,TCP,RSYNC,126522,5641,92,5,41000,backup_sync,benign,benign,benign,B003006
BF001170,2026-01-20 14:20:04,2026-01-20 14:20:09,W032,mon-srv-01,10.20.1.41,53814,10.20.1.11,9100,TCP,METRIC,1150,8294,2,7,5000,metrics_scrape,benign,benign,benign,B003014
BF001171,2026-01-20 14:20:05,2026-01-20 14:20:08,W032,mon-srv-01,10.20.1.41,47208,10.20.1.12,9100,TCP,METRIC,1334,3340,2,3,3000,metrics_scrape,benign,benign,benign,B003015
BF001172,2026-01-20 14:20:06,2026-01-20 14:20:08,W032,mon-srv-01,10.20.1.41,47462,10.20.1.21,9100,TCP,METRIC,1789,7249,2,13,2000,metrics_scrape,benign,benign,benign,B003016
BF001174,2026-01-20 14:20:10,2026-01-20 14:20:13,W032,mon-srv-01,10.20.1.41,54798,10.20.1.11,6514,TCP,SYSLOG,1620,8830,2,8,3000,log_collection,benign,benign,benign,B003019
BF001173,2026-01-20 14:20:12,2026-01-20 14:20:16,W032,mon-srv-01,10.20.1.41,44585,10.20.1.31,9100,TCP,METRIC,886,4715,1,8,4000,metrics_scrape,benign,benign,benign,B003017
BF001175,2026-01-20 14:20:15,2026-01-20 14:20:20,W032,mon-srv-01,10.20.1.41,56214,10.20.1.12,6514,TCP,SYSLOG,1935,8060,2,12,5000,log_collection,benign,benign,benign,B003020
BF001177,2026-01-20 14:20:15,2026-01-20 14:20:25,W032,ws-finance-01,10.20.1.11,56272,10.20.1.21,445,TCP,SMB,7450,215532,7,204,10000,file_server_access,benign,benign,benign,B003022
BF001178,2026-01-20 14:20:23,2026-01-20 14:20:38,W032,ws-finance-01,10.20.1.11,47345,192.0.2.40,993,TCP,IMAPS,3642,43346,4,36,15000,mail_sync,benign,benign,benign,B003023
BF001176,2026-01-20 14:20:49,2026-01-20 14:20:52,W032,mon-srv-01,10.20.1.41,42913,10.20.1.31,6514,TCP,SYSLOG,1883,8343,3,8,3000,log_collection,benign,benign,benign,B003021
BF001179,2026-01-20 14:21:06,2026-01-20 14:21:18,W032,ws-finance-01,10.20.1.11,52701,10.20.1.31,443,TCP,HTTPS,2739,60143,4,45,12000,portal_browsing,benign,benign,benign,B003029
BF001180,2026-01-20 14:21:19,2026-01-20 14:22:08,W032,ws-dev-02,10.20.1.12,59721,10.20.1.31,22,TCP,SSH,34563,36614,34,25,49000,dev_ssh,benign,benign,benign,B003031
BF001182,2026-01-20 14:22:03,2026-01-20 14:22:09,W032,mon-srv-01,10.20.1.41,47567,10.20.1.12,9100,TCP,METRIC,1760,3110,2,3,6000,metrics_scrape,benign,benign,benign,B003038
BF001183,2026-01-20 14:22:14,2026-01-20 14:22:20,W032,mon-srv-01,10.20.1.41,58135,10.20.1.21,9100,TCP,METRIC,1613,8046,3,8,6000,metrics_scrape,benign,benign,benign,B003039
BF001184,2026-01-20 14:22:15,2026-01-20 14:22:17,W032,mon-srv-01,10.20.1.41,43065,10.20.1.31,9100,TCP,METRIC,1618,4731,2,8,2000,metrics_scrape,benign,benign,benign,B003040
BF001181,2026-01-20 14:22:20,2026-01-20 14:22:24,W032,mon-srv-01,10.20.1.41,44389,10.20.1.11,9100,TCP,METRIC,1402,5152,2,4,4000,metrics_scrape,benign,benign,benign,B003037
BF001186,2026-01-20 14:24:05,2026-01-20 14:24:10,W032,mon-srv-01,10.20.1.41,48434,10.20.1.12,9100,TCP,METRIC,979,3013,2,3,5000,metrics_scrape,benign,benign,benign,B003049
BF001190,2026-01-20 14:24:07,2026-01-20 14:24:32,W032,ws-dev-02,10.20.1.12,49851,192.0.2.30,443,TCP,HTTPS,10595,28162,17,26,25000,dev_repo_access,benign,benign,benign,B003057
BF001188,2026-01-20 14:24:13,2026-01-20 14:24:19,W032,mon-srv-01,10.20.1.41,59133,10.20.1.31,9100,TCP,METRIC,1624,5666,2,6,6000,metrics_scrape,benign,benign,benign,B003051
BF001185,2026-01-20 14:24:22,2026-01-20 14:24:27,W032,mon-srv-01,10.20.1.41,46680,10.20.1.11,9100,TCP,METRIC,1703,8321,2,14,5000,metrics_scrape,benign,benign,benign,B003048
BF001187,2026-01-20 14:24:22,2026-01-20 14:24:24,W032,mon-srv-01,10.20.1.41,42692,10.20.1.21,9100,TCP,METRIC,1099,4515,2,7,2000,metrics_scrape,benign,benign,benign,B003050
BF001189,2026-01-20 14:24:43,2026-01-20 14:25:01,W032,ws-finance-01,10.20.1.11,58692,10.20.1.31,443,TCP,HTTPS,1791,50573,3,44,18000,portal_browsing,benign,benign,benign,B003053
BF001194,2026-01-20 14:25:02,2026-01-20 14:25:18,W032,ws-finance-01,10.20.1.11,48660,192.0.2.40,993,TCP,IMAPS,4176,31310,4,36,16000,mail_sync,benign,benign,benign,B003069
BF001193,2026-01-20 14:25:17,2026-01-20 14:25:26,W032,mon-srv-01,10.20.1.41,56026,10.20.1.31,6514,TCP,SYSLOG,1929,15749,3,21,9000,log_collection,benign,benign,benign,B003068
BF001192,2026-01-20 14:25:28,2026-01-20 14:25:31,W032,mon-srv-01,10.20.1.41,53392,10.20.1.12,6514,TCP,SYSLOG,1390,15240,2,11,3000,log_collection,benign,benign,benign,B003067
BF001191,2026-01-20 14:25:35,2026-01-20 14:25:40,W032,mon-srv-01,10.20.1.41,59021,10.20.1.11,6514,TCP,SYSLOG,1969,6251,2,10,5000,log_collection,benign,benign,benign,B003066
BF001196,2026-01-20 14:26:03,2026-01-20 14:26:07,W032,mon-srv-01,10.20.1.41,54631,10.20.1.12,9100,TCP,METRIC,1105,8681,2,9,4000,metrics_scrape,benign,benign,benign,B003074
BF001198,2026-01-20 14:26:07,2026-01-20 14:26:11,W032,mon-srv-01,10.20.1.41,42039,10.20.1.31,9100,TCP,METRIC,1024,5790,1,5,4000,metrics_scrape,benign,benign,benign,B003076
BF001197,2026-01-20 14:26:08,2026-01-20 14:26:12,W032,mon-srv-01,10.20.1.41,60745,10.20.1.21,9100,TCP,METRIC,1049,4640,2,5,4000,metrics_scrape,benign,benign,benign,B003075
BF001195,2026-01-20 14:26:11,2026-01-20 14:26:14,W032,mon-srv-01,10.20.1.41,47033,10.20.1.11,9100,TCP,METRIC,1395,8310,2,8,3000,metrics_scrape,benign,benign,benign,B003073
BF001199,2026-01-20 14:26:17,2026-01-20 14:27:37,W032,ws-dev-02,10.20.1.12,58349,10.20.1.31,22,TCP,SSH,19231,13617,16,11,80000,dev_ssh,benign,benign,benign,B003078
BF001200,2026-01-20 14:27:47,2026-01-20 14:27:53,W032,ws-finance-01,10.20.1.11,52717,10.20.1.31,443,TCP,HTTPS,2607,35637,4,51,6000,portal_browsing,benign,benign,benign,B003084
BF001202,2026-01-20 14:28:06,2026-01-20 14:28:12,W032,mon-srv-01,10.20.1.41,48688,10.20.1.12,9100,TCP,METRIC,1022,4418,2,5,6000,metrics_scrape,benign,benign,benign,B003091
BF001203,2026-01-20 14:28:15,2026-01-20 14:28:17,W032,mon-srv-01,10.20.1.41,57669,10.20.1.21,9100,TCP,METRIC,1754,3057,3,3,2000,metrics_scrape,benign,benign,benign,B003092
BF001204,2026-01-20 14:28:17,2026-01-20 14:28:19,W032,mon-srv-01,10.20.1.41,48571,10.20.1.31,9100,TCP,METRIC,1257,7664,2,7,2000,metrics_scrape,benign,benign,benign,B003093
BF001201,2026-01-20 14:28:21,2026-01-20 14:28:25,W032,mon-srv-01,10.20.1.41,50654,10.20.1.11,9100,TCP,METRIC,870,5966,1,9,4000,metrics_scrape,benign,benign,benign,B003090
BF001206,2026-01-20 14:30:05,2026-01-20 14:30:11,W033,mon-srv-01,10.20.1.41,46338,10.20.1.12,9100,TCP,METRIC,1684,8830,2,14,6000,metrics_scrape,benign,benign,benign,B003103
BF001208,2026-01-20 14:30:07,2026-01-20 14:30:11,W033,mon-srv-01,10.20.1.41,54502,10.20.1.31,9100,TCP,METRIC,1462,3508,3,3,4000,metrics_scrape,benign,benign,benign,B003105
BF001207,2026-01-20 14:30:10,2026-01-20 14:30:13,W033,mon-srv-01,10.20.1.41,55591,10.20.1.21,9100,TCP,METRIC,886,3082,1,5,3000,metrics_scrape,benign,benign,benign,B003104
BF001205,2026-01-20 14:30:13,2026-01-20 14:30:17,W033,mon-srv-01,10.20.1.41,58146,10.20.1.11,9100,TCP,METRIC,866,7050,1,9,4000,metrics_scrape,benign,benign,benign,B003102
BF001330,2026-01-20 14:30:37,2026-01-20 14:31:35,W033,file-srv-01,10.20.1.21,45166,10.20.1.41,873,TCP,RSYNC,267826,19513,198,19,58000,benign_backup_burst,benign,benign,benign,B003446
BF001209,2026-01-20 14:30:40,2026-01-20 14:30:48,W033,mon-srv-01,10.20.1.41,57437,10.20.1.11,6514,TCP,SYSLOG,1517,17167,2,25,8000,log_collection,benign,benign,benign,B003107
BF001211,2026-01-20 14:30:42,2026-01-20 14:30:45,W033,mon-srv-01,10.20.1.41,51115,10.20.1.31,6514,TCP,SYSLOG,2023,7544,4,6,3000,log_collection,benign,benign,benign,B003109
BF001212,2026-01-20 14:30:43,2026-01-20 14:30:55,W033,ws-finance-01,10.20.1.11,56150,10.20.1.31,443,TCP,HTTPS,3830,29715,4,26,12000,portal_browsing,benign,benign,benign,B003110
BF001213,2026-01-20 14:30:45,2026-01-20 14:31:01,W033,ws-finance-01,10.20.1.11,52684,192.0.2.40,993,TCP,IMAPS,2765,36929,3,38,16000,mail_sync,benign,benign,benign,B003112
BF001210,2026-01-20 14:30:51,2026-01-20 14:30:54,W033,mon-srv-01,10.20.1.41,54133,10.20.1.12,6514,TCP,SYSLOG,2151,8513,2,8,3000,log_collection,benign,benign,benign,B003108
BF001331,2026-01-20 14:31:00,2026-01-20 14:32:18,W033,file-srv-01,10.20.1.21,52435,10.20.1.41,873,TCP,RSYNC,278243,15158,355,11,78000,benign_backup_burst,benign,benign,benign,B003447
BF001215,2026-01-20 14:31:12,2026-01-20 14:31:27,W033,ws-dev-02,10.20.1.12,60429,192.0.2.30,443,TCP,HTTPS,2641,264669,3,279,15000,dev_repo_access,benign,benign,benign,B003122
BF001214,2026-01-20 14:31:37,2026-01-20 14:31:52,W033,ws-dev-02,10.20.1.12,53393,10.20.1.31,22,TCP,SSH,31816,48189,28,64,15000,dev_ssh,benign,benign,benign,B003120
BF001218,2026-01-20 14:32:04,2026-01-20 14:32:09,W033,mon-srv-01,10.20.1.41,52283,10.20.1.21,9100,TCP,METRIC,1036,4980,1,7,5000,metrics_scrape,benign,benign,benign,B003128
BF001216,2026-01-20 14:32:15,2026-01-20 14:32:20,W033,mon-srv-01,10.20.1.41,55153,10.20.1.11,9100,TCP,METRIC,1672,5127,2,4,5000,metrics_scrape,benign,benign,benign,B003126
BF001217,2026-01-20 14:32:16,2026-01-20 14:32:18,W033,mon-srv-01,10.20.1.41,51475,10.20.1.12,9100,TCP,METRIC,1469,8261,2,8,2000,metrics_scrape,benign,benign,benign,B003127
BF001219,2026-01-20 14:32:16,2026-01-20 14:32:22,W033,mon-srv-01,10.20.1.41,52164,10.20.1.31,9100,TCP,METRIC,836,3231,1,6,6000,metrics_scrape,benign,benign,benign,B003129
BF001332,2026-01-20 14:32:41,2026-01-20 14:33:44,W033,file-srv-01,10.20.1.21,48673,10.20.1.41,873,TCP,RSYNC,239295,18775,190,15,63000,benign_backup_burst,benign,benign,benign,B003448
BF001220,2026-01-20 14:33:12,2026-01-20 14:33:17,W033,ws-finance-01,10.20.1.11,59040,10.20.1.31,443,TCP,HTTPS,2923,28583,4,26,5000,portal_browsing,benign,benign,benign,B003138
BF001333,2026-01-20 14:33:32,2026-01-20 14:34:13,W033,file-srv-01,10.20.1.21,48465,10.20.1.41,873,TCP,RSYNC,307072,19377,415,17,41000,benign_backup_burst,benign,benign,benign,B003449
BF001221,2026-01-20 14:33:35,2026-01-20 14:34:01,W033,file-srv-01,10.20.1.21,48225,10.20.1.41,873,TCP,RSYNC,103151,8561,109,11,26000,backup_sync,benign,benign,benign,B003140
BF001224,2026-01-20 14:34:05,2026-01-20 14:34:08,W033,mon-srv-01,10.20.1.41,58142,10.20.1.21,9100,TCP,METRIC,1322,6681,2,11,3000,metrics_scrape,benign,benign,benign,B003147
BF001225,2026-01-20 14:34:11,2026-01-20 14:34:14,W033,mon-srv-01,10.20.1.41,55731,10.20.1.31,9100,TCP,METRIC,1384,4538,2,6,3000,metrics_scrape,benign,benign,benign,B003148
BF001222,2026-01-20 14:34:18,2026-01-20 14:34:20,W033,mon-srv-01,10.20.1.41,51684,10.20.1.11,9100,TCP,METRIC,849,8078,2,7,2000,metrics_scrape,benign,benign,benign,B003145
BF001223,2026-01-20 14:34:18,2026-01-20 14:34:24,W033,mon-srv-01,10.20.1.41,57613,10.20.1.12,9100,TCP,METRIC,1695,8574,2,8,6000,metrics_scrape,benign,benign,benign,B003146
BF001334,2026-01-20 14:34:50,2026-01-20 14:35:24,W033,file-srv-01,10.20.1.21,42599,10.20.1.41,873,TCP,RSYNC,579737,18751,729,15,34000,benign_backup_burst,benign,benign,benign,B003450
BF001335,2026-01-20 14:35:03,2026-01-20 14:36:09,W033,file-srv-01,10.20.1.21,44132,10.20.1.41,873,TCP,RSYNC,297102,13498,231,18,66000,benign_backup_burst,benign,benign,benign,B003451
BF001227,2026-01-20 14:35:20,2026-01-20 14:35:26,W033,mon-srv-01,10.20.1.41,58101,10.20.1.12,6514,TCP,SYSLOG,1498,5325,2,5,6000,log_collection,benign,benign,benign,B003156
BF001228,2026-01-20 14:35:28,2026-01-20 14:35:34,W033,mon-srv-01,10.20.1.41,49850,10.20.1.31,6514,TCP,SYSLOG,2357,12731,4,10,6000,log_collection,benign,benign,benign,B003157
BF001229,2026-01-20 14:35:36,2026-01-20 14:35:55,W033,ws-finance-01,10.20.1.11,55989,192.0.2.40,993,TCP,IMAPS,2204,38816,3,27,19000,mail_sync,benign,benign,benign,B003158
BF001226,2026-01-20 14:35:46,2026-01-20 14:35:51,W033,mon-srv-01,10.20.1.41,48741,10.20.1.11,6514,TCP,SYSLOG,1433,12856,2,21,5000,log_collection,benign,benign,benign,B003155
BF001234,2026-01-20 14:36:02,2026-01-20 14:36:17,W033,ws-finance-01,10.20.1.11,56380,10.20.1.31,443,TCP,HTTPS,2877,42120,4,50,15000,portal_browsing,benign,benign,benign,B003168
BF001236,2026-01-20 14:36:07,2026-01-20 14:37:00,W033,ws-dev-02,10.20.1.12,53254,10.20.1.31,22,TCP,SSH,40296,15573,56,22,53000,dev_ssh,benign,benign,benign,B003171
BF001232,2026-01-20 14:36:10,2026-01-20 14:36:12,W033,mon-srv-01,10.20.1.41,47016,10.20.1.21,9100,TCP,METRIC,1306,8934,2,6,2000,metrics_scrape,benign,benign,benign,B003165
BF001230,2026-01-20 14:36:12,2026-01-20 14:36:15,W033,mon-srv-01,10.20.1.41,46756,10.20.1.11,9100,TCP,METRIC,1438,4943,2,4,3000,metrics_scrape,benign,benign,benign,B003163
BF001233,2026-01-20 14:36:14,2026-01-20 14:36:18,W033,mon-srv-01,10.20.1.41,42915,10.20.1.31,9100,TCP,METRIC,878,4379,1,4,4000,metrics_scrape,benign,benign,benign,B003166
BF001231,2026-01-20 14:36:16,2026-01-20 14:36:18,W033,mon-srv-01,10.20.1.41,44333,10.20.1.12,9100,TCP,METRIC,1342,6159,2,5,2000,metrics_scrape,benign,benign,benign,B003164
BF001235,2026-01-20 14:36:27,2026-01-20 14:36:39,W033,ws-finance-01,10.20.1.11,50379,10.20.1.21,445,TCP,SMB,7853,243710,7,319,12000,file_server_access,benign,benign,benign,B003170
BF001336,2026-01-20 14:36:27,2026-01-20 14:37:39,W033,file-srv-01,10.20.1.21,53721,10.20.1.41,873,TCP,RSYNC,290959,16375,219,13,72000,benign_backup_burst,benign,benign,benign,B003452
BF001337,2026-01-20 14:37:38,2026-01-20 14:38:55,W033,file-srv-01,10.20.1.21,42282,10.20.1.41,873,TCP,RSYNC,288522,9276,277,7,77000,benign_backup_burst,benign,benign,benign,B003453
BF001237,2026-01-20 14:38:03,2026-01-20 14:38:06,W033,mon-srv-01,10.20.1.41,50371,10.20.1.11,9100,TCP,METRIC,898,5807,1,6,3000,metrics_scrape,benign,benign,benign,B003181
BF001238,2026-01-20 14:38:07,2026-01-20 14:38:09,W033,mon-srv-01,10.20.1.41,55624,10.20.1.12,9100,TCP,METRIC,919,4940,1,7,2000,metrics_scrape,benign,benign,benign,B003182
BF001239,2026-01-20 14:38:08,2026-01-20 14:38:11,W033,mon-srv-01,10.20.1.41,53511,10.20.1.21,9100,TCP,METRIC,1308,5925,2,5,3000,metrics_scrape,benign,benign,benign,B003183
BF001240,2026-01-20 14:38:13,2026-01-20 14:38:15,W033,mon-srv-01,10.20.1.41,53926,10.20.1.31,9100,TCP,METRIC,1032,7769,2,9,2000,metrics_scrape,benign,benign,benign,B003184
BF001241,2026-01-20 14:38:26,2026-01-20 14:38:40,W033,ws-dev-02,10.20.1.12,60438,192.0.2.30,443,TCP,HTTPS,4714,179118,7,235,14000,dev_repo_access,benign,benign,benign,B003186
BF001338,2026-01-20 14:38:44,2026-01-20 14:39:41,W033,file-srv-01,10.20.1.21,58266,10.20.1.41,873,TCP,RSYNC,147594,16200,210,25,57000,benign_backup_burst,benign,benign,benign,B003454
BF001242,2026-01-20 14:39:02,2026-01-20 14:39:17,W033,ws-finance-01,10.20.1.11,44284,10.20.1.31,443,TCP,HTTPS,3853,39563,4,43,15000,portal_browsing,benign,benign,benign,B003193
BF001339,2026-01-20 14:39:24,2026-01-20 14:40:10,W033,file-srv-01,10.20.1.21,54436,10.20.1.41,873,TCP,RSYNC,474968,21474,491,20,46000,benign_backup_burst,benign,benign,benign,B003455
BF001251,2026-01-20 14:40:05,2026-01-20 14:40:50,W034,ws-finance-01,10.20.1.11,47387,192.0.2.10,443,TCP,HTTPS,5521,103995,6,70,45000,benign_update,benign,benign,benign,B003210
BF001244,2026-01-20 14:40:07,2026-01-20 14:40:11,W034,mon-srv-01,10.20.1.41,52661,10.20.1.12,9100,TCP,METRIC,915,6587,1,10,4000,metrics_scrape,benign,benign,benign,B003200
BF001243,2026-01-20 14:40:10,2026-01-20 14:40:15,W034,mon-srv-01,10.20.1.41,56228,10.20.1.11,9100,TCP,METRIC,1064,4135,2,7,5000,metrics_scrape,benign,benign,benign,B003199
BF001246,2026-01-20 14:40:10,2026-01-20 14:40:16,W034,mon-srv-01,10.20.1.41,48455,10.20.1.31,9100,TCP,METRIC,1419,8441,2,8,6000,metrics_scrape,benign,benign,benign,B003202
BF001245,2026-01-20 14:40:12,2026-01-20 14:40:15,W034,mon-srv-01,10.20.1.41,55169,10.20.1.21,9100,TCP,METRIC,1597,3937,2,6,3000,metrics_scrape,benign,benign,benign,B003201
BF001340,2026-01-20 14:40:22,2026-01-20 14:41:41,W034,file-srv-01,10.20.1.21,42710,10.20.1.41,873,TCP,RSYNC,138915,11902,220,12,79000,benign_backup_burst,benign,benign,benign,B003456
BF001249,2026-01-20 14:40:35,2026-01-20 14:40:43,W034,mon-srv-01,10.20.1.41,42546,10.20.1.31,6514,TCP,SYSLOG,1516,14515,3,16,8000,log_collection,benign,benign,benign,B003206
BF001250,2026-01-20 14:40:42,2026-01-20 14:40:53,W034,ws-finance-01,10.20.1.11,45478,192.0.2.40,993,TCP,IMAPS,2722,19200,3,27,11000,mail_sync,benign,benign,benign,B003208
BF001248,2026-01-20 14:40:46,2026-01-20 14:40:50,W034,mon-srv-01,10.20.1.41,51565,10.20.1.12,6514,TCP,SYSLOG,2140,11015,3,16,4000,log_collection,benign,benign,benign,B003205
BF001247,2026-01-20 14:40:55,2026-01-20 14:41:04,W034,mon-srv-01,10.20.1.41,50076,10.20.1.11,6514,TCP,SYSLOG,2210,10666,3,8,9000,log_collection,benign,benign,benign,B003204
BF001252,2026-01-20 14:41:39,2026-01-20 14:42:22,W034,ws-dev-02,10.20.1.12,47101,10.20.1.31,22,TCP,SSH,26473,17114,32,20,43000,dev_ssh,benign,benign,benign,B003217
BF001341,2026-01-20 14:41:50,2026-01-20 14:42:12,W034,file-srv-01,10.20.1.21,50427,10.20.1.41,873,TCP,RSYNC,498462,20885,657,31,22000,benign_backup_burst,benign,benign,benign,B003457
BF001256,2026-01-20 14:42:06,2026-01-20 14:42:09,W034,mon-srv-01,10.20.1.41,51001,10.20.1.31,9100,TCP,METRIC,1481,8884,2,8,3000,metrics_scrape,benign,benign,benign,B003225
BF001253,2026-01-20 14:42:09,2026-01-20 14:42:13,W034,mon-srv-01,10.20.1.41,55925,10.20.1.11,9100,TCP,METRIC,1639,6917,2,9,4000,metrics_scrape,benign,benign,benign,B003222
BF001257,2026-01-20 14:42:09,2026-01-20 14:42:22,W034,ws-finance-01,10.20.1.11,60442,10.20.1.31,443,TCP,HTTPS,2416,38641,3,37,13000,portal_browsing,benign,benign,benign,B003227
BF001254,2026-01-20 14:42:10,2026-01-20 14:42:12,W034,mon-srv-01,10.20.1.41,42161,10.20.1.12,9100,TCP,METRIC,805,6658,2,5,2000,metrics_scrape,benign,benign,benign,B003223
BF001255,2026-01-20 14:42:22,2026-01-20 14:42:28,W034,mon-srv-01,10.20.1.41,60790,10.20.1.21,9100,TCP,METRIC,1168,8113,1,9,6000,metrics_scrape,benign,benign,benign,B003224
BF001342,2026-01-20 14:42:25,2026-01-20 14:42:59,W034,file-srv-01,10.20.1.21,44747,10.20.1.41,873,TCP,RSYNC,327264,18204,295,25,34000,benign_backup_burst,benign,benign,benign,B003458
F0018,2026-01-20 14:42:31,2026-01-20 14:42:39,W034,portal-web-01,10.20.1.31,49961,198.51.100.77,443,TCP,HTTPS,920,660,8,7,8000,weak_beacon,malicious,C2,A20,E0056
BF001343,2026-01-20 14:43:33,2026-01-20 14:44:08,W034,file-srv-01,10.20.1.21,53571,10.20.1.41,873,TCP,RSYNC,600832,13630,951,16,35000,benign_backup_burst,benign,benign,benign,B003459
BF001258,2026-01-20 14:44:09,2026-01-20 14:44:13,W034,mon-srv-01,10.20.1.41,51067,10.20.1.11,9100,TCP,METRIC,1699,6983,2,6,4000,metrics_scrape,benign,benign,benign,B003237
BF001261,2026-01-20 14:44:09,2026-01-20 14:44:13,W034,mon-srv-01,10.20.1.41,58741,10.20.1.31,9100,TCP,METRIC,819,3972,1,6,4000,metrics_scrape,benign,benign,benign,B003240
BF001259,2026-01-20 14:44:20,2026-01-20 14:44:23,W034,mon-srv-01,10.20.1.41,48836,10.20.1.12,9100,TCP,METRIC,1553,3107,2,4,3000,metrics_scrape,benign,benign,benign,B003238
BF001260,2026-01-20 14:44:21,2026-01-20 14:44:23,W034,mon-srv-01,10.20.1.41,47433,10.20.1.21,9100,TCP,METRIC,1467,5220,2,4,2000,metrics_scrape,benign,benign,benign,B003239
BF001344,2026-01-20 14:44:23,2026-01-20 14:45:04,W034,file-srv-01,10.20.1.21,46870,10.20.1.41,873,TCP,RSYNC,509698,28813,421,22,41000,benign_backup_burst,benign,benign,benign,B003460
BF001266,2026-01-20 14:45:04,2026-01-20 14:45:17,W034,ws-finance-01,10.20.1.11,59212,192.0.2.40,993,TCP,IMAPS,3045,16377,3,17,13000,mail_sync,benign,benign,benign,B003256
BF001267,2026-01-20 14:45:09,2026-01-20 14:45:17,W034,ws-dev-02,10.20.1.12,58476,192.0.2.30,443,TCP,HTTPS,6709,77276,11,104,8000,dev_repo_access,benign,benign,benign,B003258
BF001345,2026-01-20 14:45:15,2026-01-20 14:46:44,W034,file-srv-01,10.20.1.21,42160,10.20.1.41,873,TCP,RSYNC,454864,12994,616,15,89000,benign_backup_burst,benign,benign,benign,B003461
BF001264,2026-01-20 14:45:17,2026-01-20 14:45:22,W034,mon-srv-01,10.20.1.41,57959,10.20.1.31,6514,TCP,SYSLOG,1404,16864,2,23,5000,log_collection,benign,benign,benign,B003253
BF001262,2026-01-20 14:45:30,2026-01-20 14:45:39,W034,mon-srv-01,10.20.1.41,45467,10.20.1.11,6514,TCP,SYSLOG,1772,13066,2,19,9000,log_collection,benign,benign,benign,B003251
BF001263,2026-01-20 14:45:33,2026-01-20 14:45:38,W034,mon-srv-01,10.20.1.41,46311,10.20.1.12,6514,TCP,SYSLOG,1776,7472,2,11,5000,log_collection,benign,benign,benign,B003252
BF001265,2026-01-20 14:45:34,2026-01-20 14:45:47,W034,ws-finance-01,10.20.1.11,47690,10.20.1.31,443,TCP,HTTPS,4153,29064,4,35,13000,portal_browsing,benign,benign,benign,B003254
BF001268,2026-01-20 14:46:04,2026-01-20 14:46:06,W034,mon-srv-01,10.20.1.41,47865,10.20.1.11,9100,TCP,METRIC,1534,4976,2,4,2000,metrics_scrape,benign,benign,benign,B003264
BF001271,2026-01-20 14:46:06,2026-01-20 14:46:09,W034,mon-srv-01,10.20.1.41,43273,10.20.1.31,9100,TCP,METRIC,861,3697,1,3,3000,metrics_scrape,benign,benign,benign,B003267
BF001269,2026-01-20 14:46:13,2026-01-20 14:46:15,W034,mon-srv-01,10.20.1.41,60835,10.20.1.12,9100,TCP,METRIC,1758,8120,2,13,2000,metrics_scrape,benign,benign,benign,B003265
BF001270,2026-01-20 14:46:21,2026-01-20 14:46:25,W034,mon-srv-01,10.20.1.41,47868,10.20.1.21,9100,TCP,METRIC,1209,6670,1,6,4000,metrics_scrape,benign,benign,benign,B003266
BF001346,2026-01-20 14:46:35,2026-01-20 14:47:01,W034,file-srv-01,10.20.1.21,54313,10.20.1.41,873,TCP,RSYNC,397828,16803,564,15,26000,benign_backup_burst,benign,benign,benign,B003462
BF001272,2026-01-20 14:46:37,2026-01-20 14:47:11,W034,ws-dev-02,10.20.1.12,59881,10.20.1.31,22,TCP,SSH,30730,13976,41,18,34000,dev_ssh,benign,benign,benign,B003269
BF001347,2026-01-20 14:47:18,2026-01-20 14:47:48,W034,file-srv-01,10.20.1.21,59535,10.20.1.41,873,TCP,RSYNC,325744,16337,293,13,30000,benign_backup_burst,benign,benign,benign,B003463
