metric_id,timestamp,window_id,host,cpu_percent,mem_percent,disk_read_bytes,disk_write_bytes,net_in_bytes,net_out_bytes,proc_count,file_open_count,login_count,top_process_hint,metric_note,label,stage,attack_step
M001607,2026-01-20 14:21:00,W032,ws-dev-02,18.5,52.0,62466,89250,6000,3245,126,366,1,dev-shell,normal baseline,benign,benign,benign
M001606,2026-01-20 14:21:00,W032,ws-finance-01,19.79,45.06,92043,118266,5120,4946,106,310,1,office-apps,normal baseline,benign,benign,benign
M001613,2026-01-20 14:22:00,W032,file-srv-01,11.43,40.88,146804,113420,10350,461,91,403,0,smbd,normal baseline,benign,benign,benign
M001615,2026-01-20 14:22:00,W032,mon-srv-01,21.29,61.19,156412,156569,13937,12977,123,438,0,prometheus,normal baseline,benign,benign,benign
M001614,2026-01-20 14:22:00,W032,portal-web-01,20.24,54.72,91064,84746,11131,7706,103,361,0,nginx,normal baseline,benign,benign,benign
M001612,2026-01-20 14:22:00,W032,ws-dev-02,22.44,49.17,116436,102652,7030,5597,129,399,1,dev-shell,normal baseline,benign,benign,benign
M001611,2026-01-20 14:22:00,W032,ws-finance-01,15.6,46.25,96653,92349,5765,3386,109,323,1,office-apps,normal baseline,benign,benign,benign
M001618,2026-01-20 14:23:00,W032,file-srv-01,14.86,41.86,232549,77277,8647,8227,94,448,0,smbd,normal baseline,benign,benign,benign
M001620,2026-01-20 14:23:00,W032,mon-srv-01,19.69,61.02,121056,187135,15269,9316,128,380,0,prometheus,normal baseline,benign,benign,benign
M001619,2026-01-20 14:23:00,W032,portal-web-01,11.66,53.49,92103,136197,10341,8013,100,346,0,nginx,normal baseline,benign,benign,benign
M001617,2026-01-20 14:23:00,W032,ws-dev-02,17.51,50.36,97528,128363,3203,4510,127,328,1,dev-shell,normal baseline,benign,benign,benign
M001616,2026-01-20 14:23:00,W032,ws-finance-01,12.42,46.9,88438,104976,4605,4367,109,361,1,office-apps,normal baseline,benign,benign,benign
M001623,2026-01-20 14:24:00,W032,file-srv-01,13.13,41.44,157446,63264,8143,15048,94,417,0,smbd,normal baseline,benign,benign,benign
M001625,2026-01-20 14:24:00,W032,mon-srv-01,24.25,62.88,132350,212747,20229,7885,121,396,0,prometheus,normal baseline,benign,benign,benign
M001624,2026-01-20 14:24:00,W032,portal-web-01,16.6,54.93,115177,111968,10962,7094,98,383,0,nginx,normal baseline,benign,benign,benign
M001622,2026-01-20 14:24:00,W032,ws-dev-02,21.61,48.06,111761,137633,5112,4356,129,331,1,dev-shell,normal baseline,benign,benign,benign
M001621,2026-01-20 14:24:00,W032,ws-finance-01,18.32,46.06,90641,90075,5332,4844,116,324,1,office-apps,normal baseline,benign,benign,benign
M001628,2026-01-20 14:25:00,W032,file-srv-01,10.43,40.64,194521,94600,5205,11717,96,394,0,smbd,normal baseline,benign,benign,benign
M001630,2026-01-20 14:25:00,W032,mon-srv-01,22.08,60.43,117505,212670,11508,8245,115,372,0,prometheus,normal baseline,benign,benign,benign
M001629,2026-01-20 14:25:00,W032,portal-web-01,18.79,55.84,112795,105482,11716,8603,103,392,0,nginx,normal baseline,benign,benign,benign
M001627,2026-01-20 14:25:00,W032,ws-dev-02,18.97,48.83,125083,129913,7721,3797,121,381,1,dev-shell,normal baseline,benign,benign,benign
M001626,2026-01-20 14:25:00,W032,ws-finance-01,18.45,45.64,97269,85784,7199,2409,109,284,1,office-apps,normal baseline,benign,benign,benign
M001633,2026-01-20 14:26:00,W032,file-srv-01,7.86,42.81,154360,86110,8763,7249,93,411,0,smbd,normal baseline,benign,benign,benign
M001635,2026-01-20 14:26:00,W032,mon-srv-01,18.37,61.39,161224,191945,13840,13787,114,401,0,prometheus,normal baseline,benign,benign,benign
M001634,2026-01-20 14:26:00,W032,portal-web-01,14.8,55.88,115223,112228,8182,7986,101,361,0,nginx,normal baseline,benign,benign,benign
M001632,2026-01-20 14:26:00,W032,ws-dev-02,19.3,49.73,133226,137665,6480,6256,130,383,1,dev-shell,normal baseline,benign,benign,benign
M001631,2026-01-20 14:26:00,W032,ws-finance-01,17.66,45.89,91029,142892,5046,4581,106,330,1,office-apps,normal baseline,benign,benign,benign
M001638,2026-01-20 14:27:00,W032,file-srv-01,13.8,42.1,175876,110159,11886,14397,95,440,0,smbd,normal baseline,benign,benign,benign
M001640,2026-01-20 14:27:00,W032,mon-srv-01,24.02,60.59,150003,142243,11549,11576,118,386,0,prometheus,normal baseline,benign,benign,benign
M001639,2026-01-20 14:27:00,W032,portal-web-01,19.36,55.16,87316,114562,4681,6147,103,375,0,nginx,normal baseline,benign,benign,benign
M001637,2026-01-20 14:27:00,W032,ws-dev-02,21.15,47.86,105694,111297,3432,4036,128,381,1,dev-shell,normal baseline,benign,benign,benign
M001636,2026-01-20 14:27:00,W032,ws-finance-01,18.43,47.02,118854,82359,4619,1878,113,306,1,office-apps,normal baseline,benign,benign,benign
M001643,2026-01-20 14:28:00,W032,file-srv-01,11.52,41.51,200970,97463,11827,8764,87,418,0,smbd,normal baseline,benign,benign,benign
M001645,2026-01-20 14:28:00,W032,mon-srv-01,20.33,59.62,116808,231776,14346,5082,122,411,0,prometheus,normal baseline,benign,benign,benign
M001644,2026-01-20 14:28:00,W032,portal-web-01,17.13,54.87,121311,103946,8647,11436,100,358,0,nginx,normal baseline,benign,benign,benign
M001642,2026-01-20 14:28:00,W032,ws-dev-02,23.85,52.15,112976,133684,4476,4358,126,358,1,dev-shell,normal baseline,benign,benign,benign
M001641,2026-01-20 14:28:00,W032,ws-finance-01,15.28,44.52,112286,80916,4854,3901,114,305,1,office-apps,normal baseline,benign,benign,benign
M001648,2026-01-20 14:29:00,W032,file-srv-01,13.69,41.03,165208,80788,7914,9821,93,411,0,smbd,normal baseline,benign,benign,benign
M001650,2026-01-20 14:29:00,W032,mon-srv-01,26.5,62.01,131648,216785,16710,11733,113,410,0,prometheus,normal baseline,benign,benign,benign
M001649,2026-01-20 14:29:00,W032,portal-web-01,16.28,55.86,110726,121483,7393,8255,104,350,0,nginx,normal baseline,benign,benign,benign
M001647,2026-01-20 14:29:00,W032,ws-dev-02,20.13,49.85,117105,115515,4778,3668,124,378,1,dev-shell,normal baseline,benign,benign,benign
M001646,2026-01-20 14:29:00,W032,ws-finance-01,12.82,45.51,100598,91690,4846,3158,111,299,1,office-apps,normal baseline,benign,benign,benign
M001653,2026-01-20 14:30:00,W033,file-srv-01,34.86,43.68,2007798,469239,17247,812012,99,535,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001655,2026-01-20 14:30:00,W033,mon-srv-01,23.12,60.96,147005,205593,14809,13131,116,419,0,prometheus,normal baseline,benign,benign,benign
M001654,2026-01-20 14:30:00,W033,portal-web-01,18.86,56.19,90219,88047,5330,9451,102,364,0,nginx,normal baseline,benign,benign,benign
M001652,2026-01-20 14:30:00,W033,ws-dev-02,15.86,51.38,83717,131320,4027,4326,128,372,1,dev-shell,normal baseline,benign,benign,benign
M001651,2026-01-20 14:30:00,W033,ws-finance-01,17.53,46.6,81825,77013,4706,2023,108,320,1,office-apps,normal baseline,benign,benign,benign
M001658,2026-01-20 14:31:00,W033,file-srv-01,31.83,42.95,1976825,458538,14497,806425,101,520,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001660,2026-01-20 14:31:00,W033,mon-srv-01,21.89,59.84,95374,173718,14555,12536,115,436,0,prometheus,normal baseline,benign,benign,benign
M001659,2026-01-20 14:31:00,W033,portal-web-01,20.11,54.1,111929,105170,10422,6349,99,332,0,nginx,normal baseline,benign,benign,benign
M001657,2026-01-20 14:31:00,W033,ws-dev-02,20.0,49.16,98247,113636,6492,4082,125,367,1,dev-shell,normal baseline,benign,benign,benign
M001656,2026-01-20 14:31:00,W033,ws-finance-01,17.65,46.99,99310,113547,4251,4091,114,303,1,office-apps,normal baseline,benign,benign,benign
M001663,2026-01-20 14:32:00,W033,file-srv-01,38.69,42.07,1991221,494867,14122,812735,100,549,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001665,2026-01-20 14:32:00,W033,mon-srv-01,23.77,59.63,94502,210062,14736,7961,118,409,0,prometheus,normal baseline,benign,benign,benign
M001664,2026-01-20 14:32:00,W033,portal-web-01,16.66,53.59,91272,107910,6942,9627,104,379,0,nginx,normal baseline,benign,benign,benign
M001662,2026-01-20 14:32:00,W033,ws-dev-02,19.71,50.28,107352,119467,6395,3583,126,336,1,dev-shell,normal baseline,benign,benign,benign
M001661,2026-01-20 14:32:00,W033,ws-finance-01,13.0,46.73,88439,92743,4984,2849,107,285,1,office-apps,normal baseline,benign,benign,benign
M001668,2026-01-20 14:33:00,W033,file-srv-01,38.17,43.9,1998249,439988,20169,809706,99,528,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001670,2026-01-20 14:33:00,W033,mon-srv-01,23.12,63.54,155028,166138,10997,9927,118,408,0,prometheus,normal baseline,benign,benign,benign
M001669,2026-01-20 14:33:00,W033,portal-web-01,21.52,54.35,95196,99102,8417,6828,105,355,0,nginx,normal baseline,benign,benign,benign
M001667,2026-01-20 14:33:00,W033,ws-dev-02,20.01,48.12,104283,132760,5345,8646,126,349,1,dev-shell,normal baseline,benign,benign,benign
M001666,2026-01-20 14:33:00,W033,ws-finance-01,14.92,46.81,117498,98927,5495,4309,111,323,1,office-apps,normal baseline,benign,benign,benign
M001673,2026-01-20 14:34:00,W033,file-srv-01,36.25,40.62,1991298,476743,18161,811995,97,577,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001675,2026-01-20 14:34:00,W033,mon-srv-01,21.08,61.37,165553,222706,12907,6907,120,393,0,prometheus,normal baseline,benign,benign,benign
M001674,2026-01-20 14:34:00,W033,portal-web-01,13.95,55.45,131412,123517,5946,4896,106,337,0,nginx,normal baseline,benign,benign,benign
M001672,2026-01-20 14:34:00,W033,ws-dev-02,19.76,50.49,149019,101560,4321,6176,125,352,1,dev-shell,normal baseline,benign,benign,benign
M001671,2026-01-20 14:34:00,W033,ws-finance-01,17.91,45.68,75405,91046,5670,3921,108,317,1,office-apps,normal baseline,benign,benign,benign
M001678,2026-01-20 14:35:00,W033,file-srv-01,33.15,40.66,1953298,484410,13295,808797,103,560,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001680,2026-01-20 14:35:00,W033,mon-srv-01,18.67,60.1,124598,227094,11127,6383,117,435,0,prometheus,normal baseline,benign,benign,benign
M001679,2026-01-20 14:35:00,W033,portal-web-01,17.51,54.24,96481,117527,7883,7583,99,374,0,nginx,normal baseline,benign,benign,benign
M001677,2026-01-20 14:35:00,W033,ws-dev-02,20.58,50.81,113845,110786,5423,2994,122,361,1,dev-shell,normal baseline,benign,benign,benign
M001676,2026-01-20 14:35:00,W033,ws-finance-01,16.02,45.93,93662,40379,5878,3131,114,268,1,office-apps,normal baseline,benign,benign,benign
M001683,2026-01-20 14:36:00,W033,file-srv-01,37.52,42.07,2024796,466094,15327,814191,92,554,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001685,2026-01-20 14:36:00,W033,mon-srv-01,17.92,60.1,97471,137479,13784,12340,122,393,0,prometheus,normal baseline,benign,benign,benign
M001684,2026-01-20 14:36:00,W033,portal-web-01,15.08,54.53,112217,100328,10617,4151,102,403,0,nginx,normal baseline,benign,benign,benign
M001682,2026-01-20 14:36:00,W033,ws-dev-02,19.14,47.87,118401,92860,4737,4144,127,347,1,dev-shell,normal baseline,benign,benign,benign
M001681,2026-01-20 14:36:00,W033,ws-finance-01,16.84,48.29,106656,97031,4567,4675,114,348,1,office-apps,normal baseline,benign,benign,benign
M001688,2026-01-20 14:37:00,W033,file-srv-01,34.64,42.09,1982700,480964,10638,813865,101,552,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001690,2026-01-20 14:37:00,W033,mon-srv-01,22.68,60.83,152439,199857,14472,9469,114,390,0,prometheus,normal baseline,benign,benign,benign
M001689,2026-01-20 14:37:00,W033,portal-web-01,19.37,55.09,98606,101047,10758,7867,97,396,0,nginx,normal baseline,benign,benign,benign
M001687,2026-01-20 14:37:00,W033,ws-dev-02,22.7,49.7,106705,118735,5681,2883,124,351,1,dev-shell,normal baseline,benign,benign,benign
M001686,2026-01-20 14:37:00,W033,ws-finance-01,13.83,45.81,92373,88758,4713,4839,106,272,1,office-apps,normal baseline,benign,benign,benign
M001693,2026-01-20 14:38:00,W033,file-srv-01,36.46,41.66,1990118,482658,15310,818577,95,541,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001695,2026-01-20 14:38:00,W033,mon-srv-01,20.6,62.38,131271,119774,9848,9266,117,394,0,prometheus,normal baseline,benign,benign,benign
M001694,2026-01-20 14:38:00,W033,portal-web-01,16.91,55.02,87550,119457,9182,7252,103,400,0,nginx,normal baseline,benign,benign,benign
M001692,2026-01-20 14:38:00,W033,ws-dev-02,21.4,51.49,138683,111603,3800,2337,129,358,1,dev-shell,normal baseline,benign,benign,benign
M001691,2026-01-20 14:38:00,W033,ws-finance-01,15.14,46.83,48759,70834,4125,3487,108,305,1,office-apps,normal baseline,benign,benign,benign
M001698,2026-01-20 14:39:00,W033,file-srv-01,35.02,42.62,2000784,456685,17074,811299,98,533,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001700,2026-01-20 14:39:00,W033,mon-srv-01,22.07,62.28,149552,140975,20800,9995,118,401,0,prometheus,normal baseline,benign,benign,benign
M001699,2026-01-20 14:39:00,W033,portal-web-01,15.95,55.36,112168,86353,7941,9339,99,391,0,nginx,normal baseline,benign,benign,benign
M001697,2026-01-20 14:39:00,W033,ws-dev-02,19.95,50.47,100912,83337,7160,4166,126,406,1,dev-shell,normal baseline,benign,benign,benign
M001696,2026-01-20 14:39:00,W033,ws-finance-01,12.54,47.35,111142,91228,4617,3284,114,281,1,office-apps,normal baseline,benign,benign,benign
M001703,2026-01-20 14:40:00,W034,file-srv-01,37.74,42.97,2027386,448899,17144,811823,102,538,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001705,2026-01-20 14:40:00,W034,mon-srv-01,18.8,60.2,141836,166918,12565,12633,113,411,0,prometheus,normal baseline,benign,benign,benign
M001704,2026-01-20 14:40:00,W034,portal-web-01,21.73,54.87,85187,114798,9071,8121,100,390,0,nginx,normal baseline,benign,benign,benign
M001702,2026-01-20 14:40:00,W034,ws-dev-02,18.2,48.69,133670,83005,4989,5437,122,366,1,dev-shell,normal baseline,benign,benign,benign
M001701,2026-01-20 14:40:00,W034,ws-finance-01,15.0,46.42,86838,72798,3917,4389,111,292,1,office-apps,normal baseline,benign,benign,benign
M001708,2026-01-20 14:41:00,W034,file-srv-01,34.87,42.96,2010282,475358,17115,809240,98,518,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001710,2026-01-20 14:41:00,W034,mon-srv-01,23.85,61.26,106987,170581,13959,10819,119,414,0,prometheus,normal baseline,benign,benign,benign
M001709,2026-01-20 14:41:00,W034,portal-web-01,18.8,55.04,96978,126146,4792,8452,103,390,0,nginx,normal baseline,benign,benign,benign
M001707,2026-01-20 14:41:00,W034,ws-dev-02,16.65,51.05,94129,100319,6433,4284,128,324,1,dev-shell,normal baseline,benign,benign,benign
M001706,2026-01-20 14:41:00,W034,ws-finance-01,17.91,46.11,93902,57860,4734,3937,108,327,1,office-apps,normal baseline,benign,benign,benign
M001713,2026-01-20 14:42:00,W034,file-srv-01,34.63,42.25,2007566,499676,17054,809779,103,540,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001715,2026-01-20 14:42:00,W034,mon-srv-01,24.62,62.11,115244,172352,15525,13244,121,403,0,prometheus,normal baseline,benign,benign,benign
M001714,2026-01-20 14:42:00,W034,portal-web-01,28.0,55.75,111260,118862,9575,7200,119,395,1,portal-sync,late weak beacon-like activity,suspicious,C2,A20
M001712,2026-01-20 14:42:00,W034,ws-dev-02,21.31,49.47,150166,47063,3256,5521,123,330,1,dev-shell,normal baseline,benign,benign,benign
M001711,2026-01-20 14:42:00,W034,ws-finance-01,13.87,45.3,67146,81534,5260,3291,111,290,1,office-apps,normal baseline,benign,benign,benign
M001718,2026-01-20 14:43:00,W034,file-srv-01,41.16,42.66,1925156,455137,15168,807426,95,555,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001720,2026-01-20 14:43:00,W034,mon-srv-01,23.89,60.79,126353,186401,15453,7549,116,417,0,prometheus,normal baseline,benign,benign,benign
M001719,2026-01-20 14:43:00,W034,portal-web-01,16.59,56.15,89389,139363,7682,10294,103,372,0,nginx,normal baseline,benign,benign,benign
M001717,2026-01-20 14:43:00,W034,ws-dev-02,16.77,49.23,106023,106376,5060,5397,125,335,1,dev-shell,normal baseline,benign,benign,benign
M001716,2026-01-20 14:43:00,W034,ws-finance-01,15.99,47.15,120293,67959,3381,3845,111,312,1,office-apps,normal baseline,benign,benign,benign
M001723,2026-01-20 14:44:00,W034,file-srv-01,35.1,41.81,1945403,453242,15031,809078,101,549,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001725,2026-01-20 14:44:00,W034,mon-srv-01,19.04,61.8,119708,231048,13107,8778,117,383,0,prometheus,normal baseline,benign,benign,benign
M001724,2026-01-20 14:44:00,W034,portal-web-01,18.83,56.47,83449,114320,3839,10156,102,376,0,nginx,normal baseline,benign,benign,benign
M001722,2026-01-20 14:44:00,W034,ws-dev-02,16.08,49.41,123753,83533,7469,6527,118,361,1,dev-shell,normal baseline,benign,benign,benign
M001721,2026-01-20 14:44:00,W034,ws-finance-01,15.18,46.08,94036,70765,3811,4403,115,342,1,office-apps,normal baseline,benign,benign,benign
M001728,2026-01-20 14:45:00,W034,file-srv-01,36.35,41.77,1970013,465456,17292,812005,95,548,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001730,2026-01-20 14:45:00,W034,mon-srv-01,17.78,59.86,143778,147853,15098,11858,113,389,0,prometheus,normal baseline,benign,benign,benign
M001729,2026-01-20 14:45:00,W034,portal-web-01,17.85,55.41,126283,108459,5655,10884,105,380,0,nginx,normal baseline,benign,benign,benign
M001727,2026-01-20 14:45:00,W034,ws-dev-02,21.2,49.08,105092,124071,7324,5031,127,361,1,dev-shell,normal baseline,benign,benign,benign
M001726,2026-01-20 14:45:00,W034,ws-finance-01,12.69,45.1,72282,55197,2835,3380,109,292,1,office-apps,normal baseline,benign,benign,benign
M001733,2026-01-20 14:46:00,W034,file-srv-01,38.59,42.15,1905494,455270,13037,809913,98,542,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001735,2026-01-20 14:46:00,W034,mon-srv-01,18.93,63.6,138662,207072,13674,10564,117,430,0,prometheus,normal baseline,benign,benign,benign
M001734,2026-01-20 14:46:00,W034,portal-web-01,18.1,55.94,92719,99721,12058,6193,101,360,0,nginx,normal baseline,benign,benign,benign
M001732,2026-01-20 14:46:00,W034,ws-dev-02,20.15,51.02,138748,98721,4767,5637,127,344,1,dev-shell,normal baseline,benign,benign,benign
M001731,2026-01-20 14:46:00,W034,ws-finance-01,11.77,46.38,115432,74057,5067,3397,118,320,1,office-apps,normal baseline,benign,benign,benign
M001738,2026-01-20 14:47:00,W034,file-srv-01,37.76,40.36,1996797,474902,13490,814253,97,535,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001740,2026-01-20 14:47:00,W034,mon-srv-01,21.41,61.39,127374,163204,10597,8715,117,435,0,prometheus,normal baseline,benign,benign,benign
M001739,2026-01-20 14:47:00,W034,portal-web-01,15.48,54.43,56689,111158,9257,11166,104,370,0,nginx,normal baseline,benign,benign,benign
M001737,2026-01-20 14:47:00,W034,ws-dev-02,20.55,49.6,129405,146675,4988,7229,122,349,1,dev-shell,normal baseline,benign,benign,benign
M001736,2026-01-20 14:47:00,W034,ws-finance-01,16.24,46.15,89840,78464,4741,4423,117,294,1,office-apps,normal baseline,benign,benign,benign
M001743,2026-01-20 14:48:00,W034,file-srv-01,37.68,42.69,1953360,457200,14544,811840,97,526,0,backup-agent,normal file-server backup snapshot,benign,benign,benign
M001745,2026-01-20 14:48:00,W034,mon-srv-01,16.46,59.38,136011,199545,20390,8891,114,418,0,prometheus,normal baseline,benign,benign,benign
M001744,2026-01-20 14:48:00,W034,portal-web-01,16.81,55.77,93001,118568,8929,9912,104,391,0,nginx,normal baseline,benign,benign,benign
