event_id,is_attack_event,stage,is_removed_in_corrupted,attack_step,description
B002901,0,benign,0,benign,serve internal portal request
B002904,0,benign,0,benign,normal internal https request
B002905,0,benign,0,benign,append benign portal access log
B002903,0,benign,0,benign,normal local development/test activity
B004723,0,benign,0,benign,normal web access log append
B003925,0,benign,0,benign,normal rsync log append
B004538,0,benign,0,benign,desktop metadata update
B003910,0,benign,0,benign,normal build command
B005307,0,benign,0,benign,normal build command
B003687,0,benign,0,benign,normal test file read
B003506,0,benign,0,benign,normal software update check
B004407,0,benign,0,benign,normal portal config read
B002902,0,benign,0,benign,append log ingestion summary
B003507,0,benign,0,benign,normal update cache write
B003713,0,benign,0,benign,normal network sensor write
B004249,0,benign,0,benign,normal web access log append
B004831,0,benign,0,benign,normal web access log append
B005431,0,benign,0,benign,normal build command
B002906,0,benign,0,benign,scrape node_exporter on ws-finance-01
B005186,0,benign,0,benign,desktop metadata update
B002907,0,benign,0,benign,scrape node_exporter on ws-dev-02
B002915,0,benign,0,benign,normal internal https request
B002910,0,benign,0,benign,append log ingestion summary
B002916,0,benign,0,benign,append benign portal access log
B002908,0,benign,0,benign,scrape node_exporter on file-srv-01
B002911,0,benign,0,benign,normal document access
B002909,0,benign,0,benign,scrape node_exporter on portal-web-01
B004513,0,benign,0,benign,normal docker metadata read
B003892,0,benign,0,benign,normal metric wal write
B004359,0,benign,0,benign,normal spreadsheet read
B004732,0,benign,0,benign,normal web access log append
B003696,0,benign,0,benign,normal build command
B002913,0,benign,0,benign,normal smb/nfs shared file access
B003508,0,benign,0,benign,normal software update check
B002914,0,benign,0,benign,benign lock/update file created by share service
B002912,0,benign,0,benign,normal local development/test activity
B003509,0,benign,0,benign,normal update cache write
B003732,0,benign,0,benign,browser cache read
B005562,0,benign,0,benign,normal test file read
B003510,0,benign,0,benign,normal software update check
B003511,0,benign,0,benign,normal update cache write
B002920,0,benign,0,benign,normal internal https request
B002921,0,benign,0,benign,append benign portal access log
B002922,0,benign,0,benign,serve internal portal request
B003746,0,benign,0,benign,normal build command
B002917,0,benign,0,benign,append log ingestion summary
B004108,0,benign,0,benign,normal test file read
B002918,0,benign,0,benign,open internal portal page
B002919,0,benign,0,benign,update browser portal cache
B005189,0,benign,0,benign,normal shared file read
B005100,0,benign,0,benign,browser cache read
B004943,0,benign,0,benign,normal test file read
B002923,0,benign,0,benign,scrape node_exporter on ws-finance-01
E0054,1,C2,0,A20,residual scheduled run
B002929,0,benign,0,benign,collect syslog stream from ws-dev-02
B002925,0,benign,0,benign,scrape node_exporter on file-srv-01
B002924,0,benign,0,benign,scrape node_exporter on ws-dev-02
B004951,0,benign,0,benign,normal build command
B005125,0,benign,0,benign,normal shared file read
B002926,0,benign,0,benign,scrape node_exporter on portal-web-01
B004813,0,benign,0,benign,normal portal config read
B002938,0,benign,0,benign,normal internal https request
B002939,0,benign,0,benign,append benign portal access log
B003512,0,benign,0,benign,normal software update check
B002928,0,benign,0,benign,collect syslog stream from ws-finance-01
B003513,0,benign,0,benign,normal update cache write
B004413,0,benign,0,benign,normal web access log append
B002933,0,benign,0,benign,benign package metadata check
E0055,1,C2,0,A20,late weak beacon
B002934,0,benign,0,benign,benign package cache update
B002931,0,benign,0,benign,imap mail synchronization
B002932,0,benign,0,benign,update mail cache
B002937,0,benign,0,benign,normal smb/nfs shared file access
B004501,0,benign,0,benign,normal test file read
B002935,0,benign,0,benign,normal package/source repository access
B002927,0,benign,0,benign,append log ingestion summary
B002936,0,benign,0,benign,normal development file/cache update
B002930,0,benign,0,benign,collect syslog stream from portal-web-01
B004172,0,benign,0,benign,normal build command
B002941,0,benign,0,benign,normal developer ssh to portal
B002942,0,benign,0,benign,normal developer ssh accepted
B004774,0,benign,0,benign,normal test file read
B002940,0,benign,0,benign,append log ingestion summary
B002943,0,benign,0,benign,normal internal https request
B002944,0,benign,0,benign,append benign portal access log
B004238,0,benign,0,benign,normal network sensor write
B004216,0,benign,0,benign,browser cache read
B005085,0,benign,0,benign,normal web access log append
B005371,0,benign,0,benign,desktop metadata update
B003715,0,benign,0,benign,normal spreadsheet read
B003985,0,benign,0,benign,normal rsync log append
B002950,0,benign,0,benign,open internal portal page
B002951,0,benign,0,benign,update browser portal cache
B002945,0,benign,0,benign,scrape node_exporter on ws-finance-01
B002946,0,benign,0,benign,scrape node_exporter on ws-dev-02
B002948,0,benign,0,benign,scrape node_exporter on portal-web-01
B002947,0,benign,0,benign,scrape node_exporter on file-srv-01
B004940,0,benign,0,benign,browser cache read
B002952,0,benign,0,benign,normal document access
B004690,0,benign,0,benign,normal shared file read
B002955,0,benign,0,benign,normal internal https request
B002956,0,benign,0,benign,append benign portal access log
B004527,0,benign,0,benign,normal web access log append
B002957,0,benign,0,benign,serve internal portal request
B002953,0,benign,0,benign,autosave office document
B002949,0,benign,0,benign,append log ingestion summary
B002954,0,benign,0,benign,normal smb/nfs shared file access
B004219,0,benign,0,benign,desktop metadata update
B004477,0,benign,0,benign,normal web access log append
B005187,0,benign,0,benign,normal network sensor write
B005176,0,benign,0,benign,normal network sensor write
B002958,0,benign,0,benign,append log ingestion summary
B003644,0,benign,0,benign,browser cache read
B002959,0,benign,0,benign,normal internal https request
B002960,0,benign,0,benign,append benign portal access log
B004693,0,benign,0,benign,normal network sensor write
B004520,0,benign,0,benign,browser cache read
B002964,0,benign,0,benign,scrape node_exporter on portal-web-01
B003823,0,benign,0,benign,normal shared file read
B005382,0,benign,0,benign,normal test file read
B002963,0,benign,0,benign,scrape node_exporter on file-srv-01
B002961,0,benign,0,benign,scrape node_exporter on ws-finance-01
B002962,0,benign,0,benign,scrape node_exporter on ws-dev-02
B005067,0,benign,0,benign,normal spreadsheet read
B005482,0,benign,0,benign,normal rsync log append
B002967,0,benign,0,benign,normal internal https request
B005027,0,benign,0,benign,normal test file read
B002968,0,benign,0,benign,append benign portal access log
B002966,0,benign,0,benign,normal smb/nfs shared file access
B002965,0,benign,0,benign,append log ingestion summary
B004591,0,benign,0,benign,normal network sensor write
B005269,0,benign,0,benign,normal web access log append
B005384,0,benign,0,benign,normal network sensor write
B004955,0,benign,0,benign,normal rsync log append
B002978,0,benign,0,benign,normal internal https request
B002979,0,benign,0,benign,append benign portal access log
B002969,0,benign,0,benign,append log ingestion summary
B002980,0,benign,0,benign,serve internal portal request
B002977,0,benign,0,benign,normal local development/test activity
B002972,0,benign,0,benign,collect syslog stream from portal-web-01
B004245,0,benign,0,benign,normal metric wal write
B003805,0,benign,0,benign,normal portal config read
B002971,0,benign,0,benign,collect syslog stream from ws-dev-02
B002975,0,benign,0,benign,imap mail synchronization
B002976,0,benign,0,benign,update mail cache
B004429,0,benign,0,benign,normal test file read
B002973,0,benign,0,benign,open internal portal page
B005088,0,benign,0,benign,desktop metadata update
B002974,0,benign,0,benign,update browser portal cache
B002970,0,benign,0,benign,collect syslog stream from ws-finance-01
B005427,0,benign,0,benign,normal network sensor write
B002983,0,benign,0,benign,scrape node_exporter on file-srv-01
B002984,0,benign,0,benign,scrape node_exporter on portal-web-01
B005570,0,benign,0,benign,normal web access log append
B002982,0,benign,0,benign,scrape node_exporter on ws-dev-02
B002981,0,benign,0,benign,scrape node_exporter on ws-finance-01
B002989,0,benign,0,benign,normal smb/nfs shared file access
B004958,0,benign,0,benign,normal spreadsheet read
B002986,0,benign,0,benign,normal document access
B002987,0,benign,0,benign,normal developer ssh to portal
B002990,0,benign,0,benign,normal internal https request
B002988,0,benign,0,benign,normal developer ssh accepted
B002991,0,benign,0,benign,append benign portal access log
B002985,0,benign,0,benign,append log ingestion summary
B002993,0,benign,0,benign,normal package/source repository access
B002994,0,benign,0,benign,normal development file/cache update
B002995,0,benign,0,benign,normal local development/test activity
B005209,0,benign,0,benign,normal web access log append
B002996,0,benign,0,benign,normal internal https request
B002997,0,benign,0,benign,append benign portal access log
B002992,0,benign,0,benign,append log ingestion summary
B004492,0,benign,0,benign,normal build command
B005116,0,benign,0,benign,normal build command
B005222,0,benign,0,benign,browser cache read
B004189,0,benign,0,benign,normal rsync log append
B002998,0,benign,0,benign,scrape node_exporter on ws-finance-01
B003003,0,benign,0,benign,open internal portal page
B003004,0,benign,0,benign,update browser portal cache
B003005,0,benign,0,benign,normal smb/nfs shared file access
B002999,0,benign,0,benign,scrape node_exporter on ws-dev-02
B003000,0,benign,0,benign,scrape node_exporter on file-srv-01
B003001,0,benign,0,benign,scrape node_exporter on portal-web-01
B003002,0,benign,0,benign,append log ingestion summary
B005575,0,benign,0,benign,normal rsync log append
B003006,0,benign,0,benign,backup metadata sync to monitoring server
B003007,0,benign,0,benign,normal backup manifest read
B003008,0,benign,0,benign,normal internal https request
B003009,0,benign,0,benign,append benign portal access log
B003010,0,benign,0,benign,serve internal portal request
B003720,0,benign,0,benign,normal shared file read
B005483,0,benign,0,benign,desktop metadata update
B004947,0,benign,0,benign,normal test file read
B005255,0,benign,0,benign,normal network sensor write
B003012,0,benign,0,benign,normal internal https request
B003013,0,benign,0,benign,append benign portal access log
B003011,0,benign,0,benign,append log ingestion summary
B003719,0,benign,0,benign,normal test file read
B004730,0,benign,0,benign,browser cache read
B003015,0,benign,0,benign,scrape node_exporter on ws-dev-02
B003026,0,benign,0,benign,normal internal https request
B003014,0,benign,0,benign,scrape node_exporter on ws-finance-01
B003022,0,benign,0,benign,normal document access
B003027,0,benign,0,benign,append benign portal access log
B003016,0,benign,0,benign,scrape node_exporter on file-srv-01
B003017,0,benign,0,benign,scrape node_exporter on portal-web-01
